,id,category,path,scientific_name,family,genus,species,parent_folder,child_folder
4920,04922__002,4922,049/22/04922__002.jpg,Diplacus parryi (A.Gray) G.L.Nesom & N.S.Fraga,Phrymaceae,Diplacus,parryi,049,22
4921,04923__001,4923,049/23/04923__001.jpg,Diplacus puniceus Nutt.,Phrymaceae,Diplacus,puniceus,049,23
4922,04924__001,4924,049/24/04924__001.jpg,Diplacus rattanii (A.Gray) G.L.Nesom,Phrymaceae,Diplacus,rattanii,049,24
4923,04925__001,4925,049/25/04925__001.jpg,Diplacus torreyi (A.Gray) G.L.Nesom,Phrymaceae,Diplacus,torreyi,049,25
4924,04926__001,4926,049/26/04926__001.jpg,Diplacus tricolor (Hartw. ex Lindl.) G.L.Nesom,Phrymaceae,Diplacus,tricolor,049,26
4925,04927__001,4927,049/27/04927__001.jpg,Diplazium centripetale (Baker) Maxon,Aspleniaceae,Diplazium,centripetale,049,27
4926,04928__001,4928,049/28/04928__001.jpg,Diplazium costale (Sw.) C.Presl,Aspleniaceae,Diplazium,costale,049,28
4927,04929__001,4929,049/29/04929__001.jpg,Diplazium expansum Willd.,Aspleniaceae,Diplazium,expansum,049,29
4928,04930__001,4930,049/30/04930__001.jpg,Diplazium owaseanum Sa.Kurata,Aspleniaceae,Diplazium,owaseanum,049,30
4929,04931__001,4931,049/31/04931__001.jpg,Diplazium unilobum Hieron.,Aspleniaceae,Diplazium,unilobum,049,31
4930,04932__001,4932,049/32/04932__001.jpg,Diplotaxis muralis (L.) DC.,Brassicaceae,Diplotaxis,muralis,049,32
4931,04933__001,4933,049/33/04933__001.jpg,Dipterostemon capitatus (Benth.) Rydb.,Asparagaceae,Dipterostemon,capitatus,049,33
4932,04934__002,4934,049/34/04934__002.jpg,Dipteryx odorata (Aubl.) Forsyth f.,Fabaceae,Dipteryx,odorata,049,34
4933,04935__001,4935,049/35/04935__001.jpg,Dirca occidentalis A.Gray,Thymelaeaceae,Dirca,occidentalis,049,35
4934,04936__002,4936,049/36/04936__002.jpg,Dirca palustris L.,Thymelaeaceae,Dirca,palustris,049,36
4935,04937__001,4937,049/37/04937__001.jpg,Disakisperma dubium (Kunth) P.M.Peterson & N.Snow,Poaceae,Disakisperma,dubium,049,37
4936,04938__002,4938,049/38/04938__002.jpg,Disocactus crenatus (Lindl.) M.Á.Cruz & S.Arias,Cactaceae,Disocactus,crenatus,049,38
4937,04939__001,4939,049/39/04939__001.jpg,Disocactus lepidocarpus (F.A.C.Weber) M.Á.Cruz & S.Arias,Cactaceae,Disocactus,lepidocarpus,049,39
4938,04940__002,4940,049/40/04940__002.jpg,Disocactus nelsonii (Britton & Rose) Linding.,Cactaceae,Disocactus,nelsonii,049,40
4939,04941__002,4941,049/41/04941__002.jpg,Disterigma alaternoides (Kunth) Nied.,Ericaceae,Disterigma,alaternoides,049,41
4940,04942__003,4942,049/42/04942__003.jpg,Disterigma rimbachii (A.C.Sm.) Luteyn,Ericaceae,Disterigma,rimbachii,049,42
4941,04943__001,4943,049/43/04943__001.jpg,Distichlis littoralis (Engelm.) H.L.Bell & Columbus,Poaceae,Distichlis,littoralis,049,43
4942,04944__001,4944,049/44/04944__001.jpg,Distichlis spicata (L.) Greene,Poaceae,Distichlis,spicata,049,44
4943,04945__001,4945,049/45/04945__001.jpg,Distimake dissectus (Jacq.) A.R.Simões & Staples,Convolvulaceae,Distimake,dissectus,049,45
4944,04946__001,4946,049/46/04946__001.jpg,Distimake quinquefolius (L.) A.R.Simões & Staples,Convolvulaceae,Distimake,quinquefolius,049,46
4945,04947__001,4947,049/47/04947__001.jpg,Distimake tuberosus (L.) A.R.Simões & Staples,Convolvulaceae,Distimake,tuberosus,049,47
4946,04948__001,4948,049/48/04948__001.jpg,Ditaxis aphoroides (Müll.Arg.) Pax,Euphorbiaceae,Ditaxis,aphoroides,049,48
4947,04949__001,4949,049/49/04949__001.jpg,Ditaxis brandegeei (Millsp.) Rose & Standl.,Euphorbiaceae,Ditaxis,brandegeei,049,49
4948,04950__001,4950,049/50/04950__001.jpg,Ditaxis claryana (Jeps.) G.L.Webster,Euphorbiaceae,Ditaxis,claryana,049,50
4949,04951__001,4951,049/51/04951__001.jpg,Ditaxis cyanophylla Wooton & Standl.,Euphorbiaceae,Ditaxis,cyanophylla,049,51
4950,04952__001,4952,049/52/04952__001.jpg,Ditaxis heterantha Zucc.,Euphorbiaceae,Ditaxis,heterantha,049,52
4951,04953__001,4953,049/53/04953__001.jpg,Ditaxis humilis (Engelm. & A.Gray) Pax,Euphorbiaceae,Ditaxis,humilis,049,53
4952,04954__001,4954,049/54/04954__001.jpg,Ditaxis lanceolata (Benth.) Pax & K.Hoffm.,Euphorbiaceae,Ditaxis,lanceolata,049,54
4953,04955__001,4955,049/55/04955__001.jpg,Ditaxis mercurialina (Nutt.) J.M.Coult.,Euphorbiaceae,Ditaxis,mercurialina,049,55
4954,04956__001,4956,049/56/04956__001.jpg,Ditaxis serrata (Torr.) A.Heller,Euphorbiaceae,Ditaxis,serrata,049,56
4955,04957__001,4957,049/57/04957__001.jpg,Ditaxis simulans (J.W.Ingram) Radcl.-Sm. & Govaerts,Euphorbiaceae,Ditaxis,simulans,049,57
4956,04958__001,4958,049/58/04958__001.jpg,Dithyrea californica Harv.,Brassicaceae,Dithyrea,californica,049,58
4957,04959__002,4959,049/59/04959__002.jpg,Dithyrea maritima (Davidson) Davidson,Brassicaceae,Dithyrea,maritima,049,59
4958,04960__001,4960,049/60/04960__001.jpg,Ditrysinia fruticosa (W.Bartram) Govaerts & Frodin,Euphorbiaceae,Ditrysinia,fruticosa,049,60
4959,04961__001,4961,049/61/04961__001.jpg,Ditta myricoides Griseb.,Euphorbiaceae,Ditta,myricoides,049,61
4960,04962__002,4962,049/62/04962__002.jpg,Dodecahema leptoceras (A.Gray) Reveal & C.B.Hardham,Polygonaceae,Dodecahema,leptoceras,049,62
4961,04963__002,4963,049/63/04963__002.jpg,Dodonaea viscosa Jacq.,Sapindaceae,Dodonaea,viscosa,049,63
4962,04964__001,4964,049/64/04964__001.jpg,Doellingeria infirma Greene,Asteraceae,Doellingeria,infirma,049,64
4963,04965__001,4965,049/65/04965__001.jpg,Doellingeria sericocarpoides Small,Asteraceae,Doellingeria,sericocarpoides,049,65
4964,04966__002,4966,049/66/04966__002.jpg,Doellingeria umbellata (Mill.) Nees,Asteraceae,Doellingeria,umbellata,049,66
4965,04967__001,4967,049/67/04967__001.jpg,Dolichandra cynanchoides Cham.,Bignoniaceae,Dolichandra,cynanchoides,049,67
4966,04968__001,4968,049/68/04968__001.jpg,Dolichandra unguis-cati (L.) L.G.Lohmann,Bignoniaceae,Dolichandra,unguis-cati,049,68
4967,04969__001,4969,049/69/04969__001.jpg,Doliocarpus major J.F.Gmel.,Dilleniaceae,Doliocarpus,major,049,69
4968,04970__001,4970,049/70/04970__001.jpg,Domingoa haematochila (Rchb.f.) Carabia,Orchidaceae,Domingoa,haematochila,049,70
4969,04971__001,4971,049/71/04971__001.jpg,Dorstenia bahiensis Klotzsch ex Fisch. & C.A.Mey.,Moraceae,Dorstenia,bahiensis,049,71
4970,04972__001,4972,049/72/04972__001.jpg,Dorstenia contrajerva L.,Moraceae,Dorstenia,contrajerva,049,72
4971,04973__001,4973,049/73/04973__001.jpg,Downingia bacigalupii Weiler,Campanulaceae,Downingia,bacigalupii,049,73
4972,04974__001,4974,049/74/04974__001.jpg,Downingia bella Hoover,Campanulaceae,Downingia,bella,049,74
4973,04975__002,4975,049/75/04975__002.jpg,Downingia bicornuta A.Gray,Campanulaceae,Downingia,bicornuta,049,75
4974,04976__002,4976,049/76/04976__002.jpg,Downingia concolor Greene,Campanulaceae,Downingia,concolor,049,76
4975,04977__002,4977,049/77/04977__002.jpg,Downingia cuspidata (Greene) Rattan,Campanulaceae,Downingia,cuspidata,049,77
4976,04978__001,4978,049/78/04978__001.jpg,Downingia elegans (Douglas ex Lindl.) Torr.,Campanulaceae,Downingia,elegans,049,78
4977,04979__001,4979,049/79/04979__001.jpg,Downingia insignis Greene,Campanulaceae,Downingia,insignis,049,79
4978,04980__001,4980,049/80/04980__001.jpg,Downingia laeta (Greene) Greene,Campanulaceae,Downingia,laeta,049,80
4979,04981__001,4981,049/81/04981__001.jpg,Downingia montana Greene,Campanulaceae,Downingia,montana,049,81
4980,04982__002,4982,049/82/04982__002.jpg,Downingia ornatissima Greene,Campanulaceae,Downingia,ornatissima,049,82
4981,04983__001,4983,049/83/04983__001.jpg,Downingia pulchella (Lindl.) Torr.,Campanulaceae,Downingia,pulchella,049,83
4982,04984__001,4984,049/84/04984__001.jpg,Downingia pusilla (G.Don ex A.DC.) Torr.,Campanulaceae,Downingia,pusilla,049,84
4983,04985__001,4985,049/85/04985__001.jpg,Downingia yina Applegate,Campanulaceae,Downingia,yina,049,85
4984,04986__001,4986,049/86/04986__001.jpg,Draba abajoensis Windham & Al-Shehbaz,Brassicaceae,Draba,abajoensis,049,86
4985,04987__002,4987,049/87/04987__002.jpg,Draba albertina Greene,Brassicaceae,Draba,albertina,049,87
4986,04988__001,4988,049/88/04988__001.jpg,Draba alpina L.,Brassicaceae,Draba,alpina,049,88
4987,04989__001,4989,049/89/04989__001.jpg,Draba arabisans Michx.,Brassicaceae,Draba,arabisans,049,89
4988,04990__004,4990,049/90/04990__004.jpg,Draba arctogena (Ekman) Ekman,Brassicaceae,Draba,arctogena,049,90
4989,04991__001,4991,049/91/04991__001.jpg,Draba argyrea Rydb.,Brassicaceae,Draba,argyrea,049,91
4990,04992__001,4992,049/92/04992__001.jpg,Draba arida C.L.Hitchc.,Brassicaceae,Draba,arida,049,92
4991,04993__001,4993,049/93/04993__001.jpg,Draba asprella Greene,Brassicaceae,Draba,asprella,049,93
4992,04994__001,4994,049/94/04994__001.jpg,Draba aurea Vahl ex Hornem.,Brassicaceae,Draba,aurea,049,94
4993,04995__001,4995,049/95/04995__001.jpg,Draba aureola S.Watson,Brassicaceae,Draba,aureola,049,95
4994,04996__002,4996,049/96/04996__002.jpg,Draba bifurcata (C.L.Hitchc.) Al-Shehbaz & Windham,Brassicaceae,Draba,bifurcata,049,96
4995,04997__001,4997,049/97/04997__001.jpg,Draba borealis DC.,Brassicaceae,Draba,borealis,049,97
4996,04998__003,4998,049/98/04998__003.jpg,Draba breweri S.Watson,Brassicaceae,Draba,breweri,049,98
4997,04999__001,4999,049/99/04999__001.jpg,Draba cana Rydb.,Brassicaceae,Draba,cana,049,99
4998,05000__001,5000,050/00/05000__001.jpg,Draba chamissonis G.Don,Brassicaceae,Draba,chamissonis,050,00
4999,05001__001,5001,050/01/05001__001.jpg,Draba cinerea Adams,Brassicaceae,Draba,cinerea,050,01
5000,05002__002,5002,050/02/05002__002.jpg,Draba crassifolia Graham,Brassicaceae,Draba,crassifolia,050,02
5001,05003__001,5003,050/03/05003__001.jpg,Draba cruciata Payson,Brassicaceae,Draba,cruciata,050,03
5002,05004__001,5004,050/04/05004__001.jpg,Draba densifolia Nutt.,Brassicaceae,Draba,densifolia,050,04
5003,05005__001,5005,050/05/05005__001.jpg,Draba exunguiculata (O.E.Schulz) C.L.Hitchc.,Brassicaceae,Draba,exunguiculata,050,05
5004,05006__002,5006,050/06/05006__002.jpg,Draba fladnizensis Wulfen,Brassicaceae,Draba,fladnizensis,050,06
5005,05007__001,5007,050/07/05007__001.jpg,Draba glabella Pursh,Brassicaceae,Draba,glabella,050,07
5006,05008__001,5008,050/08/05008__001.jpg,Draba globosa Payson,Brassicaceae,Draba,globosa,050,08
5007,05009__002,5009,050/09/05009__002.jpg,Draba graminea Greene,Brassicaceae,Draba,graminea,050,09
5008,05010__001,5010,050/10/05010__001.jpg,Draba grayana (Rydb.) C.L.Hitchc.,Brassicaceae,Draba,grayana,050,10
5009,05011__001,5011,050/11/05011__001.jpg,Draba helleriana Greene,Brassicaceae,Draba,helleriana,050,11
5010,05012__001,5012,050/12/05012__001.jpg,Draba hitchcockii Rollins,Brassicaceae,Draba,hitchcockii,050,12
5011,05013__001,5013,050/13/05013__001.jpg,Draba howellii S.Watson,Brassicaceae,Draba,howellii,050,13
5012,05014__002,5014,050/14/05014__002.jpg,Draba hyperborea (L.) Desv.,Brassicaceae,Draba,hyperborea,050,14
5013,05015__001,5015,050/15/05015__001.jpg,Draba incana L.,Brassicaceae,Draba,incana,050,15
5014,05016__001,5016,050/16/05016__001.jpg,Draba incerta Payson,Brassicaceae,Draba,incerta,050,16
5015,05017__002,5017,050/17/05017__002.jpg,Draba jaegeri Munz & I.M.Johnst.,Brassicaceae,Draba,jaegeri,050,17
5016,05018__001,5018,050/18/05018__001.jpg,Draba lactea Adams,Brassicaceae,Draba,lactea,050,18
5017,05019__002,5019,050/19/05019__002.jpg,Draba lemmonii S.Watson,Brassicaceae,Draba,lemmonii,050,19
5018,05020__001,5020,050/20/05020__001.jpg,Draba lonchocarpa Rydb.,Brassicaceae,Draba,lonchocarpa,050,20
5019,05021__002,5021,050/21/05021__002.jpg,Draba maguirei C.L.Hitchc.,Brassicaceae,Draba,maguirei,050,21
5020,05022__003,5022,050/22/05022__003.jpg,Draba micropetala Hook.,Brassicaceae,Draba,micropetala,050,22
5021,05023__001,5023,050/23/05023__001.jpg,Draba mogollonica Greene,Brassicaceae,Draba,mogollonica,050,23
5022,05024__001,5024,050/24/05024__001.jpg,Draba monoensis Rollins & R.A.Price,Brassicaceae,Draba,monoensis,050,24
5023,05025__001,5025,050/25/05025__001.jpg,Draba nivalis Lilj.,Brassicaceae,Draba,nivalis,050,25
5024,05026__002,5026,050/26/05026__002.jpg,Draba norvegica Gunnerus,Brassicaceae,Draba,norvegica,050,26
5025,05027__001,5027,050/27/05027__001.jpg,Draba oblongata R.Br. ex DC.,Brassicaceae,Draba,oblongata,050,27
5026,05028__001,5028,050/28/05028__001.jpg,Draba oligosperma Hook.,Brassicaceae,Draba,oligosperma,050,28
5027,05029__001,5029,050/29/05029__001.jpg,Draba oreibata J.F.Macbr. & Payson,Brassicaceae,Draba,oreibata,050,29
5028,05030__001,5030,050/30/05030__001.jpg,Draba pauciflora R.Br.,Brassicaceae,Draba,pauciflora,050,30
5029,05031__001,5031,050/31/05031__001.jpg,Draba paucifructa Clokey & C.L.Hitchc.,Brassicaceae,Draba,paucifructa,050,31
5030,05032__001,5032,050/32/05032__001.jpg,Draba paysonii J.F.Macbr.,Brassicaceae,Draba,paysonii,050,32
5031,05033__002,5033,050/33/05033__002.jpg,Draba pectinipila Rollins,Brassicaceae,Draba,pectinipila,050,33
5032,05034__001,5034,050/34/05034__001.jpg,Draba pedicellata (Rollins & R.A.Price) Windham,Brassicaceae,Draba,pedicellata,050,34
5033,05035__001,5035,050/35/05035__001.jpg,Draba pennellii Rollins,Brassicaceae,Draba,pennellii,050,35
5034,05036__001,5036,050/36/05036__001.jpg,Draba petrophila Greene,Brassicaceae,Draba,petrophila,050,36
5035,05037__001,5037,050/37/05037__001.jpg,Draba porsildii Mulligan,Brassicaceae,Draba,porsildii,050,37
5036,05038__001,5038,050/38/05038__001.jpg,Draba praealta Greene,Brassicaceae,Draba,praealta,050,38
5037,05039__001,5039,050/39/05039__001.jpg,Draba ramosissima Desv.,Brassicaceae,Draba,ramosissima,050,39
5038,05040__002,5040,050/40/05040__002.jpg,Draba serpentina (Tiehm & P.K.Holmgren) Al-Shehbaz & Windham,Brassicaceae,Draba,serpentina,050,40
5039,05041__001,5041,050/41/05041__001.jpg,Draba sharsmithii Rollins & R.A.Price,Brassicaceae,Draba,sharsmithii,050,41
5040,05042__001,5042,050/42/05042__001.jpg,Draba sibirica (Pall.) Thell.,Brassicaceae,Draba,sibirica,050,42
5041,05043__001,5043,050/43/05043__001.jpg,Draba sierrae Sharsm.,Brassicaceae,Draba,sierrae,050,43
5042,05044__001,5044,050/44/05044__001.jpg,Draba smithii Gilg & O.E.Schulz,Brassicaceae,Draba,smithii,050,44
5043,05045__002,5045,050/45/05045__002.jpg,Draba sobolifera Rydb.,Brassicaceae,Draba,sobolifera,050,45
5044,05046__001,5046,050/46/05046__001.jpg,Draba spectabilis Greene,Brassicaceae,Draba,spectabilis,050,46
5045,05047__004,5047,050/47/05047__004.jpg,Draba sphaerocarpa J.F.Macbr. & Payson,Brassicaceae,Draba,sphaerocarpa,050,47
5046,05048__001,5048,050/48/05048__001.jpg,Draba sphaeroides Payson,Brassicaceae,Draba,sphaeroides,050,48
5047,05049__001,5049,050/49/05049__001.jpg,Draba standleyi J.F.Macbr. & Payson,Brassicaceae,Draba,standleyi,050,49
5048,05050__001,5050,050/50/05050__001.jpg,Draba stellata Jacq.,Brassicaceae,Draba,stellata,050,50
5049,05051__001,5051,050/51/05051__001.jpg,Draba stenoloba Ledeb.,Brassicaceae,Draba,stenoloba,050,51
5050,05052__001,5052,050/52/05052__001.jpg,Draba streptobrachia R.A.Price,Brassicaceae,Draba,streptobrachia,050,52
5051,05053__002,5053,050/53/05053__002.jpg,Draba streptocarpa A.Gray,Brassicaceae,Draba,streptocarpa,050,53
5052,05054__001,5054,050/54/05054__001.jpg,Draba subalpina Goodman & C.L.Hitchc.,Brassicaceae,Draba,subalpina,050,54
5053,05055__001,5055,050/55/05055__001.jpg,Draba subcapitata Simmons,Brassicaceae,Draba,subcapitata,050,55
5054,05056__001,5056,050/56/05056__001.jpg,Draba subumbellata Rollins & R.A.Price,Brassicaceae,Draba,subumbellata,050,56
5055,05057__001,5057,050/57/05057__001.jpg,Draba ventosa A.Gray,Brassicaceae,Draba,ventosa,050,57
5056,05058__002,5058,050/58/05058__002.jpg,Draba zionensis C.L.Hitchc.,Brassicaceae,Draba,zionensis,050,58
5057,05059__001,5059,050/59/05059__001.jpg,Dracocephalum parviflorum Nutt.,Lamiaceae,Dracocephalum,parviflorum,050,59
5058,05060__001,5060,050/60/05060__001.jpg,Dracontium polyphyllum L.,Araceae,Dracontium,polyphyllum,050,60
5059,05061__001,5061,050/61/05061__001.jpg,Dracontium spruceanum (Schott) G.H.Zhu,Araceae,Dracontium,spruceanum,050,61
5060,05062__001,5062,050/62/05062__001.jpg,Draperia systyla (A.Gray) Torr.,Boraginaceae,Draperia,systyla,050,62
5061,05063__003,5063,050/63/05063__003.jpg,Drimys granadensis L.f.,Winteraceae,Drimys,granadensis,050,63
5062,05064__001,5064,050/64/05064__001.jpg,Drosera anglica Huds.,Droseraceae,Drosera,anglica,050,64
5063,05065__001,5065,050/65/05065__001.jpg,Drosera brevifolia Pursh,Droseraceae,Drosera,brevifolia,050,65
5064,05066__001,5066,050/66/05066__001.jpg,Drosera capillaris Poir.,Droseraceae,Drosera,capillaris,050,66
5065,05067__001,5067,050/67/05067__001.jpg,Drosera filiformis Raf.,Droseraceae,Drosera,filiformis,050,67
5066,05068__001,5068,050/68/05068__001.jpg,Drosera intermedia Hayne,Droseraceae,Drosera,intermedia,050,68
5067,05069__001,5069,050/69/05069__001.jpg,Drosera linearis Goldie,Droseraceae,Drosera,linearis,050,69
5068,05070__001,5070,050/70/05070__001.jpg,Drosera rotundifolia L.,Droseraceae,Drosera,rotundifolia,050,70
5069,05071__001,5071,050/71/05071__001.jpg,Drosera tracyi Macfarl.,Droseraceae,Drosera,tracyi,050,71
5070,05072__003,5072,050/72/05072__003.jpg,Dryas drummondii Richardson ex Hook.,Rosaceae,Dryas,drummondii,050,72
5071,05073__001,5073,050/73/05073__001.jpg,Dryas integrifolia Vahl,Rosaceae,Dryas,integrifolia,050,73
5072,05074__001,5074,050/74/05074__001.jpg,Dryas octopetala L.,Rosaceae,Dryas,octopetala,050,74
5073,05075__001,5075,050/75/05075__001.jpg,Drymaria cordata (L.) Willd. ex Schult.,Caryophyllaceae,Drymaria,cordata,050,75
5074,05076__001,5076,050/76/05076__001.jpg,Drymaria depressa Greene,Caryophyllaceae,Drymaria,depressa,050,76
5075,05077__001,5077,050/77/05077__001.jpg,Drymaria effusa A.Gray,Caryophyllaceae,Drymaria,effusa,050,77
5076,05078__001,5078,050/78/05078__001.jpg,Drymaria glandulosa Bartl.,Caryophyllaceae,Drymaria,glandulosa,050,78
5077,05079__002,5079,050/79/05079__002.jpg,Drymaria laxiflora Benth.,Caryophyllaceae,Drymaria,laxiflora,050,79
5078,05080__001,5080,050/80/05080__001.jpg,Drymaria leptophylla (Schltdl. & Cham.) Fenzl ex Rohrb.,Caryophyllaceae,Drymaria,leptophylla,050,80
5079,05081__001,5081,050/81/05081__001.jpg,Drymaria molluginea (Hornem.) Didr.,Caryophyllaceae,Drymaria,molluginea,050,81
5080,05082__002,5082,050/82/05082__002.jpg,Drymaria pachyphylla Wooton & Standl.,Caryophyllaceae,Drymaria,pachyphylla,050,82
5081,05083__001,5083,050/83/05083__001.jpg,Drymocallis arguta (Pursh) Rydb.,Rosaceae,Drymocallis,arguta,050,83
5082,05084__001,5084,050/84/05084__001.jpg,Drymocallis fissa (Nutt.) Rydb.,Rosaceae,Drymocallis,fissa,050,84
5083,05085__001,5085,050/85/05085__001.jpg,Drymocallis glandulosa (Lindl.) Rydb.,Rosaceae,Drymocallis,glandulosa,050,85
5084,05086__001,5086,050/86/05086__001.jpg,Drymocallis hansenii (Greene) Rydb.,Rosaceae,Drymocallis,hansenii,050,86
5085,05087__001,5087,050/87/05087__001.jpg,Drymocallis lactea (Greene) Rydb.,Rosaceae,Drymocallis,lactea,050,87
5086,05088__001,5088,050/88/05088__001.jpg,Drymocallis pseudorupestris (Rydb.) Rydb.,Rosaceae,Drymocallis,pseudorupestris,050,88
5087,05089__001,5089,050/89/05089__001.jpg,Drymonia killipii Wiehler,Gesneriaceae,Drymonia,killipii,050,89
5088,05090__002,5090,050/90/05090__002.jpg,Dryopetalon runcinatum A.Gray,Brassicaceae,Dryopetalon,runcinatum,050,90
5089,05091__001,5091,050/91/05091__001.jpg,Dryopteris arguta (Kaulf.) Watt,Polypodiaceae,Dryopteris,arguta,050,91
5090,05092__001,5092,050/92/05092__001.jpg,Dryopteris campyloptera Clarkson,Polypodiaceae,Dryopteris,campyloptera,050,92
5091,05093__001,5093,050/93/05093__001.jpg,Dryopteris carthusiana (Vill.) H.P.Fuchs,Polypodiaceae,Dryopteris,carthusiana,050,93
5092,05094__002,5094,050/94/05094__002.jpg,Dryopteris celsa (W.Palmer),Polypodiaceae,Dryopteris,celsa,050,94
5093,05095__001,5095,050/95/05095__001.jpg,Dryopteris clintoniana Dowell,Polypodiaceae,Dryopteris,clintoniana,050,95
5094,05096__001,5096,050/96/05096__001.jpg,Dryopteris cristata (L.) A.Gray,Polypodiaceae,Dryopteris,cristata,050,96
5095,05097__001,5097,050/97/05097__001.jpg,Dryopteris expansa (C.Presl) Fraser-Jenk. & Jermy,Polypodiaceae,Dryopteris,expansa,050,97
5096,05098__001,5098,050/98/05098__001.jpg,Dryopteris filix-mas (L.) Schott,Polypodiaceae,Dryopteris,filix-mas,050,98
5097,05099__001,5099,050/99/05099__001.jpg,Dryopteris fragrans (L.) Schott,Polypodiaceae,Dryopteris,fragrans,050,99
5098,05100__002,5100,051/00/05100__002.jpg,Dryopteris goldieana (Hook. ex Goldie) A.Gray,Polypodiaceae,Dryopteris,goldieana,051,00
5099,05101__001,5101,051/01/05101__001.jpg,Dryopteris knoblochii A.R.Sm.,Polypodiaceae,Dryopteris,knoblochii,051,01
5100,05102__001,5102,051/02/05102__001.jpg,Dryopteris ludoviciana (Kunze) Small,Polypodiaceae,Dryopteris,ludoviciana,051,02
5101,05103__002,5103,051/03/05103__002.jpg,Dryopteris marginalis (L.) A.Gray,Polypodiaceae,Dryopteris,marginalis,051,03
5102,05104__001,5104,051/04/05104__001.jpg,Dryopteris pseudofilix-mas (Fée) Rothm.,Polypodiaceae,Dryopteris,pseudofilix-mas,051,04
5103,05105__001,5105,051/05/05105__001.jpg,Dryopteris rossii C.Chr.,Polypodiaceae,Dryopteris,rossii,051,05
5104,05106__001,5106,051/06/05106__001.jpg,Drypetes diversifolia Krug & Urb.,Putranjivaceae,Drypetes,diversifolia,051,06
5105,05107__002,5107,051/07/05107__002.jpg,Drypetes glauca Vahl,Putranjivaceae,Drypetes,glauca,051,07
5106,05108__001,5108,051/08/05108__001.jpg,Drypetes lateriflora (Sw.) Krug & Urb.,Putranjivaceae,Drypetes,lateriflora,051,08
5107,05109__001,5109,051/09/05109__001.jpg,Dudleya abramsii Rose,Crassulaceae,Dudleya,abramsii,051,09
